"","Year","State","Commodity","Species","Product_Type","Unit","Value","Region","NAs","nonNAs","Gapfill","GF_Method","State_Avg","Region_Avg","Unit_Avg"
"854",2013,"OKLAHOMA","FOOD FISH","CATFISH","BROODSTOCK","DOLLARS",19420987.1864035,"South",8,1,1,"Region Average",226250,19420987.1864035,9450793.2152848
"855",2013,"OKLAHOMA","FOOD FISH","CATFISH","BROODSTOCK","HEAD",10243752.6923077,"South",3,0,1,"Region Average",NA,10243752.6923077,3795921.74337208
"856",2013,"OKLAHOMA","FOOD FISH","CATFISH","BROODSTOCK","LB",8658691.9,"South",2,0,1,"Region Average",NA,8658691.9,3545924.67272331
"857",2013,"OKLAHOMA","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",2,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
"858",2013,"OKLAHOMA","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",19420987.1864035,"South",8,1,1,"Region Average",226250,19420987.1864035,9450793.2152848
"859",2013,"OKLAHOMA","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",10243752.6923077,"South",3,0,1,"Region Average",NA,10243752.6923077,3795921.74337208
"860",2013,"OKLAHOMA","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",2,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
"861",2013,"OKLAHOMA","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",19420987.1864035,"South",8,1,1,"Region Average",226250,19420987.1864035,9450793.2152848
"862",2013,"OKLAHOMA","FOOD FISH","CATFISH","FOODSIZE","HEAD",10243752.6923077,"South",3,0,1,"Region Average",NA,10243752.6923077,3795921.74337208
"863",2013,"OKLAHOMA","FOOD FISH","CATFISH","FOODSIZE","LB",8658691.9,"South",2,0,1,"Region Average",NA,8658691.9,3545924.67272331
"864",2013,"OKLAHOMA","FOOD FISH","TILAPIA","NONE","OPERATIONS",1,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
"865",2013,"OKLAHOMA","FOOD FISH","TILAPIA","NONE","DOLLARS",19420987.1864035,"South",8,1,1,"Region Average",226250,19420987.1864035,9450793.2152848
"866",2013,"OREGON","FOOD FISH","FOOD FISH","NONE","OPERATIONS",15,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"867",2013,"OREGON","FOOD FISH","FOOD FISH","NONE","DOLLARS",1536587,"West",8,5,0,NA,895222.2,9917520.23958333,9450793.2152848
"868",2013,"OREGON","FOOD FISH","CATFISH","NONE","OPERATIONS",2,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"869",2013,"OREGON","FOOD FISH","CATFISH","NONE","DOLLARS",9917520.23958333,"West",8,5,1,"Region Average",895222.2,9917520.23958333,9450793.2152848
"870",2013,"OREGON","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",2,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"871",2013,"OREGON","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",9917520.23958333,"West",8,5,1,"Region Average",895222.2,9917520.23958333,9450793.2152848
"872",2013,"OREGON","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",2005969.10526316,"West",4,2,1,"Region Average",261040,2005969.10526316,3795921.74337208
"873",2013,"OREGON","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",2,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"874",2013,"OREGON","FOOD FISH","CATFISH","STOCKERS","DOLLARS",9917520.23958333,"West",8,5,1,"Region Average",895222.2,9917520.23958333,9450793.2152848
"875",2013,"OREGON","FOOD FISH","CATFISH","STOCKERS","HEAD",2005969.10526316,"West",4,2,1,"Region Average",261040,2005969.10526316,3795921.74337208
"876",2013,"OREGON","FOOD FISH","CATFISH","STOCKERS","LB",3071894,"West",2,2,1,"Region Average",239572.5,3071894,3545924.67272331
"877",2013,"OREGON","FOOD FISH","OTHER SPECIES","NONE","OPERATIONS",2,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"878",2013,"OREGON","FOOD FISH","OTHER SPECIES","NONE","DOLLARS",9917520.23958333,"West",8,5,1,"Region Average",895222.2,9917520.23958333,9450793.2152848
"879",2013,"OREGON","FOOD FISH","PACIFIC SALMON","NONE","OPERATIONS",1,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"880",2013,"OREGON","FOOD FISH","PACIFIC SALMON","NONE","DOLLARS",9917520.23958333,"West",8,5,1,"Region Average",895222.2,9917520.23958333,9450793.2152848
"881",2013,"OREGON","FOOD FISH","TILAPIA","NONE","OPERATIONS",2,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"882",2013,"OREGON","FOOD FISH","TILAPIA","NONE","DOLLARS",9917520.23958333,"West",8,5,1,"Region Average",895222.2,9917520.23958333,9450793.2152848
"883",2013,"OREGON","FOOD FISH","TROUT","NONE","OPERATIONS",15,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"884",2013,"OREGON","FOOD FISH","TROUT","NONE","DOLLARS",1503767,"West",8,5,0,NA,895222.2,9917520.23958333,9450793.2152848
"885",2013,"OREGON","FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",1,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"886",2013,"OREGON","FOOD FISH","TROUT","BROODSTOCK","DOLLARS",9917520.23958333,"West",8,5,1,"Region Average",895222.2,9917520.23958333,9450793.2152848
"887",2013,"OREGON","FOOD FISH","TROUT","BROODSTOCK","HEAD",2005969.10526316,"West",4,2,1,"Region Average",261040,2005969.10526316,3795921.74337208
"888",2013,"OREGON","FOOD FISH","TROUT","BROODSTOCK","LB",3071894,"West",2,2,1,"Region Average",239572.5,3071894,3545924.67272331
"889",2013,"OREGON","FOOD FISH","TROUT","EGGS","OPERATIONS",1,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"890",2013,"OREGON","FOOD FISH","TROUT","EGGS","DOLLARS",2416,"West",8,5,0,NA,895222.2,9917520.23958333,9450793.2152848
"891",2013,"OREGON","FOOD FISH","TROUT","EGGS","EGGS",124020,"West",0,1,0,NA,124020,148856006.666667,74764032.8333333
"892",2013,"OREGON","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",7,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"893",2013,"OREGON","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",9917520.23958333,"West",8,5,1,"Region Average",895222.2,9917520.23958333,9450793.2152848
"894",2013,"OREGON","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",2005969.10526316,"West",4,2,1,"Region Average",261040,2005969.10526316,3795921.74337208
"895",2013,"OREGON","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",9,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"896",2013,"OREGON","FOOD FISH","TROUT","FOODSIZE","DOLLARS",1116129,"West",8,5,0,NA,895222.2,9917520.23958333,9450793.2152848
"897",2013,"OREGON","FOOD FISH","TROUT","FOODSIZE","HEAD",244870,"West",4,2,0,NA,261040,2005969.10526316,3795921.74337208
"898",2013,"OREGON","FOOD FISH","TROUT","FOODSIZE","LB",382171,"West",2,2,0,NA,239572.5,3071894,3545924.67272331
"899",2013,"OREGON","FOOD FISH","TROUT","STOCKERS","OPERATIONS",8,"West",0,13,0,NA,5.15384615384615,7.1010101010101,9.31397849462366
"900",2013,"OREGON","FOOD FISH","TROUT","STOCKERS","DOLLARS",317212,"West",8,5,0,NA,895222.2,9917520.23958333,9450793.2152848
"901",2013,"OREGON","FOOD FISH","TROUT","STOCKERS","HEAD",277210,"West",4,2,0,NA,261040,2005969.10526316,3795921.74337208
"902",2013,"OREGON","FOOD FISH","TROUT","STOCKERS","LB",96974,"West",2,2,0,NA,239572.5,3071894,3545924.67272331
"903",2013,"PENNSYLVANIA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",44,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"904",2013,"PENNSYLVANIA","FOOD FISH","FOOD FISH","NONE","DOLLARS",5714011,"Northeast",9,7,0,NA,2348592.57142857,1132140.75958188,9450793.2152848
"905",2013,"PENNSYLVANIA","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",3,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"906",2013,"PENNSYLVANIA","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"907",2013,"PENNSYLVANIA","FOOD FISH","CARP","NONE","OPERATIONS",4,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"908",2013,"PENNSYLVANIA","FOOD FISH","CARP","NONE","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"909",2013,"PENNSYLVANIA","FOOD FISH","GRASS CARP","NONE","OPERATIONS",4,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"910",2013,"PENNSYLVANIA","FOOD FISH","GRASS CARP","NONE","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"911",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","NONE","OPERATIONS",4,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"912",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","NONE","DOLLARS",36520,"Northeast",9,7,0,NA,2348592.57142857,1132140.75958188,9450793.2152848
"913",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",3,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"914",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",17295,"Northeast",9,7,0,NA,2348592.57142857,1132140.75958188,9450793.2152848
"915",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",28060,"Northeast",2,5,0,NA,309534.8,128523.3125,3795921.74337208
"916",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",1,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"917",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"918",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","FOODSIZE","HEAD",128523.3125,"Northeast",2,5,1,"Region Average",309534.8,128523.3125,3795921.74337208
"919",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","FOODSIZE","LB",148881,"Northeast",2,3,1,"Region Average",438599.333333333,148881,3545924.67272331
"920",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",3,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"921",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","STOCKERS","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"922",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","STOCKERS","HEAD",128523.3125,"Northeast",2,5,1,"Region Average",309534.8,128523.3125,3795921.74337208
"923",2013,"PENNSYLVANIA","FOOD FISH","CATFISH","STOCKERS","LB",148881,"Northeast",2,3,1,"Region Average",438599.333333333,148881,3545924.67272331
"924",2013,"PENNSYLVANIA","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",5,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"925",2013,"PENNSYLVANIA","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"926",2013,"PENNSYLVANIA","FOOD FISH","TILAPIA","NONE","OPERATIONS",1,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"927",2013,"PENNSYLVANIA","FOOD FISH","TILAPIA","NONE","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"928",2013,"PENNSYLVANIA","FOOD FISH","TROUT","NONE","OPERATIONS",36,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"929",2013,"PENNSYLVANIA","FOOD FISH","TROUT","NONE","DOLLARS",5363016,"Northeast",9,7,0,NA,2348592.57142857,1132140.75958188,9450793.2152848
"930",2013,"PENNSYLVANIA","FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",4,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"931",2013,"PENNSYLVANIA","FOOD FISH","TROUT","BROODSTOCK","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"932",2013,"PENNSYLVANIA","FOOD FISH","TROUT","BROODSTOCK","HEAD",3400,"Northeast",2,5,0,NA,309534.8,128523.3125,3795921.74337208
"933",2013,"PENNSYLVANIA","FOOD FISH","TROUT","BROODSTOCK","LB",16700,"Northeast",2,3,0,NA,438599.333333333,148881,3545924.67272331
"934",2013,"PENNSYLVANIA","FOOD FISH","TROUT","EGGS","OPERATIONS",2,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"935",2013,"PENNSYLVANIA","FOOD FISH","TROUT","EGGS","DOLLARS",2348592.57142857,"Northeast",9,7,1,"State Average",2348592.57142857,1132140.75958188,9450793.2152848
"936",2013,"PENNSYLVANIA","FOOD FISH","TROUT","EGGS","EGGS",672059,"Northeast",1,0,1,"Region Average",NA,672059,74764032.8333333
"937",2013,"PENNSYLVANIA","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",14,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"938",2013,"PENNSYLVANIA","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",57241,"Northeast",9,7,0,NA,2348592.57142857,1132140.75958188,9450793.2152848
"939",2013,"PENNSYLVANIA","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",170984,"Northeast",2,5,0,NA,309534.8,128523.3125,3795921.74337208
"940",2013,"PENNSYLVANIA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",35,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"941",2013,"PENNSYLVANIA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",4354675,"Northeast",9,7,0,NA,2348592.57142857,1132140.75958188,9450793.2152848
"942",2013,"PENNSYLVANIA","FOOD FISH","TROUT","FOODSIZE","HEAD",890820,"Northeast",2,5,0,NA,309534.8,128523.3125,3795921.74337208
"943",2013,"PENNSYLVANIA","FOOD FISH","TROUT","FOODSIZE","LB",1110127,"Northeast",2,3,0,NA,438599.333333333,148881,3545924.67272331
"944",2013,"PENNSYLVANIA","FOOD FISH","TROUT","STOCKERS","OPERATIONS",25,"Northeast",0,16,0,NA,11.75,5.77464788732394,9.31397849462366
"945",2013,"PENNSYLVANIA","FOOD FISH","TROUT","STOCKERS","DOLLARS",897390,"Northeast",9,7,0,NA,2348592.57142857,1132140.75958188,9450793.2152848
"946",2013,"PENNSYLVANIA","FOOD FISH","TROUT","STOCKERS","HEAD",454410,"Northeast",2,5,0,NA,309534.8,128523.3125,3795921.74337208
"947",2013,"PENNSYLVANIA","FOOD FISH","TROUT","STOCKERS","LB",188971,"Northeast",2,3,0,NA,438599.333333333,148881,3545924.67272331
"948",2013,"SOUTH CAROLINA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",13,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"949",2013,"SOUTH CAROLINA","FOOD FISH","FOOD FISH","NONE","DOLLARS",302068,"South",7,3,0,NA,115268,19420987.1864035,9450793.2152848
"950",2013,"SOUTH CAROLINA","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",3,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"951",2013,"SOUTH CAROLINA","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",19420987.1864035,"South",7,3,1,"Region Average",115268,19420987.1864035,9450793.2152848
"952",2013,"SOUTH CAROLINA","FOOD FISH","CARP","NONE","OPERATIONS",2,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"953",2013,"SOUTH CAROLINA","FOOD FISH","CARP","NONE","DOLLARS",19420987.1864035,"South",7,3,1,"Region Average",115268,19420987.1864035,9450793.2152848
"954",2013,"SOUTH CAROLINA","FOOD FISH","CARP (EXCL GRASS)","NONE","OPERATIONS",2,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"955",2013,"SOUTH CAROLINA","FOOD FISH","CARP (EXCL GRASS)","NONE","DOLLARS",19420987.1864035,"South",7,3,1,"Region Average",115268,19420987.1864035,9450793.2152848
"956",2013,"SOUTH CAROLINA","FOOD FISH","CATFISH","NONE","OPERATIONS",6,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"957",2013,"SOUTH CAROLINA","FOOD FISH","CATFISH","NONE","DOLLARS",21868,"South",7,3,0,NA,115268,19420987.1864035,9450793.2152848
"958",2013,"SOUTH CAROLINA","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",6,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"959",2013,"SOUTH CAROLINA","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",21868,"South",7,3,0,NA,115268,19420987.1864035,9450793.2152848
"960",2013,"SOUTH CAROLINA","FOOD FISH","CATFISH","FOODSIZE","HEAD",11216,"South",1,1,0,NA,11216,10243752.6923077,3795921.74337208
"961",2013,"SOUTH CAROLINA","FOOD FISH","CATFISH","FOODSIZE","LB",20640,"South",1,1,0,NA,20640,8658691.9,3545924.67272331
"962",2013,"SOUTH CAROLINA","FOOD FISH","OTHER SPECIES","NONE","OPERATIONS",1,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"963",2013,"SOUTH CAROLINA","FOOD FISH","OTHER SPECIES","NONE","DOLLARS",19420987.1864035,"South",7,3,1,"Region Average",115268,19420987.1864035,9450793.2152848
"964",2013,"SOUTH CAROLINA","FOOD FISH","TILAPIA","NONE","OPERATIONS",2,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"965",2013,"SOUTH CAROLINA","FOOD FISH","TILAPIA","NONE","DOLLARS",19420987.1864035,"South",7,3,1,"Region Average",115268,19420987.1864035,9450793.2152848
"966",2013,"SOUTH CAROLINA","FOOD FISH","TROUT","NONE","OPERATIONS",1,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"967",2013,"SOUTH CAROLINA","FOOD FISH","TROUT","NONE","DOLLARS",19420987.1864035,"South",7,3,1,"Region Average",115268,19420987.1864035,9450793.2152848
"968",2013,"SOUTH CAROLINA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",1,"South",0,10,0,NA,3.7,14.9759036144578,9.31397849462366
"969",2013,"SOUTH CAROLINA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",19420987.1864035,"South",7,3,1,"Region Average",115268,19420987.1864035,9450793.2152848
"970",2013,"SOUTH CAROLINA","FOOD FISH","TROUT","FOODSIZE","HEAD",10243752.6923077,"South",1,1,1,"Region Average",11216,10243752.6923077,3795921.74337208
"971",2013,"SOUTH CAROLINA","FOOD FISH","TROUT","FOODSIZE","LB",8658691.9,"South",1,1,1,"Region Average",20640,8658691.9,3545924.67272331
"972",2013,"SOUTH DAKOTA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",6,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"973",2013,"SOUTH DAKOTA","FOOD FISH","FOOD FISH","NONE","DOLLARS",841228.484615385,"North Central",8,1,1,"Region Average",30000,841228.484615385,9450793.2152848
"974",2013,"SOUTH DAKOTA","FOOD FISH","CARP","NONE","OPERATIONS",1,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"975",2013,"SOUTH DAKOTA","FOOD FISH","CARP","NONE","DOLLARS",841228.484615385,"North Central",8,1,1,"Region Average",30000,841228.484615385,9450793.2152848
"976",2013,"SOUTH DAKOTA","FOOD FISH","GRASS CARP","NONE","OPERATIONS",1,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"977",2013,"SOUTH DAKOTA","FOOD FISH","GRASS CARP","NONE","DOLLARS",841228.484615385,"North Central",8,1,1,"Region Average",30000,841228.484615385,9450793.2152848
"978",2013,"SOUTH DAKOTA","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",3,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"979",2013,"SOUTH DAKOTA","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",30000,"North Central",8,1,0,NA,30000,841228.484615385,9450793.2152848
"980",2013,"SOUTH DAKOTA","FOOD FISH","TILAPIA","NONE","OPERATIONS",1,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"981",2013,"SOUTH DAKOTA","FOOD FISH","TILAPIA","NONE","DOLLARS",841228.484615385,"North Central",8,1,1,"Region Average",30000,841228.484615385,9450793.2152848
"982",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","NONE","OPERATIONS",2,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"983",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","NONE","DOLLARS",841228.484615385,"North Central",8,1,1,"Region Average",30000,841228.484615385,9450793.2152848
"984",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",1,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"985",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",841228.484615385,"North Central",8,1,1,"Region Average",30000,841228.484615385,9450793.2152848
"986",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",250879,"North Central",3,0,1,"Region Average",NA,250879,3795921.74337208
"987",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",2,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"988",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",841228.484615385,"North Central",8,1,1,"Region Average",30000,841228.484615385,9450793.2152848
"989",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","FOODSIZE","HEAD",250879,"North Central",3,0,1,"Region Average",NA,250879,3795921.74337208
"990",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","FOODSIZE","LB",203239.529411765,"North Central",2,0,1,"Region Average",NA,203239.529411765,3545924.67272331
"991",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","STOCKERS","OPERATIONS",2,"North Central",0,9,0,NA,2.11111111111111,5.67441860465116,9.31397849462366
"992",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","STOCKERS","DOLLARS",841228.484615385,"North Central",8,1,1,"Region Average",30000,841228.484615385,9450793.2152848
"993",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","STOCKERS","HEAD",250879,"North Central",3,0,1,"Region Average",NA,250879,3795921.74337208
"994",2013,"SOUTH DAKOTA","FOOD FISH","TROUT","STOCKERS","LB",203239.529411765,"North Central",2,0,1,"Region Average",NA,203239.529411765,3545924.67272331
"995",2013,"TENNESSEE","FOOD FISH","FOOD FISH","NONE","OPERATIONS",12,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"996",2013,"TENNESSEE","FOOD FISH","FOOD FISH","NONE","DOLLARS",19420987.1864035,"South",6,3,1,"Region Average",221246,19420987.1864035,9450793.2152848
"997",2013,"TENNESSEE","FOOD FISH","CATFISH","NONE","OPERATIONS",7,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"998",2013,"TENNESSEE","FOOD FISH","CATFISH","NONE","DOLLARS",71738,"South",6,3,0,NA,221246,19420987.1864035,9450793.2152848
"999",2013,"TENNESSEE","FOOD FISH","CATFISH","BROODSTOCK","OPERATIONS",2,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"1000",2013,"TENNESSEE","FOOD FISH","CATFISH","BROODSTOCK","DOLLARS",19420987.1864035,"South",6,3,1,"Region Average",221246,19420987.1864035,9450793.2152848
"1001",2013,"TENNESSEE","FOOD FISH","CATFISH","BROODSTOCK","HEAD",10243752.6923077,"South",3,2,1,"Region Average",56021.5,10243752.6923077,3795921.74337208
"1002",2013,"TENNESSEE","FOOD FISH","CATFISH","BROODSTOCK","LB",8658691.9,"South",2,2,1,"Region Average",75245,8658691.9,3545924.67272331
"1003",2013,"TENNESSEE","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",7,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"1004",2013,"TENNESSEE","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",19420987.1864035,"South",6,3,1,"Region Average",221246,19420987.1864035,9450793.2152848
"1005",2013,"TENNESSEE","FOOD FISH","CATFISH","FOODSIZE","HEAD",26720,"South",3,2,0,NA,56021.5,10243752.6923077,3795921.74337208
"1006",2013,"TENNESSEE","FOOD FISH","CATFISH","FOODSIZE","LB",46900,"South",2,2,0,NA,75245,8658691.9,3545924.67272331
"1007",2013,"TENNESSEE","FOOD FISH","TILAPIA","NONE","OPERATIONS",2,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"1008",2013,"TENNESSEE","FOOD FISH","TILAPIA","NONE","DOLLARS",19420987.1864035,"South",6,3,1,"Region Average",221246,19420987.1864035,9450793.2152848
"1009",2013,"TENNESSEE","FOOD FISH","TROUT","NONE","OPERATIONS",5,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"1010",2013,"TENNESSEE","FOOD FISH","TROUT","NONE","DOLLARS",307000,"South",6,3,0,NA,221246,19420987.1864035,9450793.2152848
"1011",2013,"TENNESSEE","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",1,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"1012",2013,"TENNESSEE","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",19420987.1864035,"South",6,3,1,"Region Average",221246,19420987.1864035,9450793.2152848
"1013",2013,"TENNESSEE","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",10243752.6923077,"South",3,2,1,"Region Average",56021.5,10243752.6923077,3795921.74337208
"1014",2013,"TENNESSEE","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",5,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"1015",2013,"TENNESSEE","FOOD FISH","TROUT","FOODSIZE","DOLLARS",285000,"South",6,3,0,NA,221246,19420987.1864035,9450793.2152848
"1016",2013,"TENNESSEE","FOOD FISH","TROUT","FOODSIZE","HEAD",85323,"South",3,2,0,NA,56021.5,10243752.6923077,3795921.74337208
"1017",2013,"TENNESSEE","FOOD FISH","TROUT","FOODSIZE","LB",103590,"South",2,2,0,NA,75245,8658691.9,3545924.67272331
"1018",2013,"TENNESSEE","FOOD FISH","TROUT","STOCKERS","OPERATIONS",2,"South",0,9,0,NA,4.77777777777778,14.9759036144578,9.31397849462366
"1019",2013,"TENNESSEE","FOOD FISH","TROUT","STOCKERS","DOLLARS",19420987.1864035,"South",6,3,1,"Region Average",221246,19420987.1864035,9450793.2152848
