"Year","State","Species","Product_Type","Unit","Value"
2013,"ALABAMA","OTHER CARP","ALL PRODUCTS","DOLLARS",NA
2013,"ALABAMA","GRASS CARP","ALL PRODUCTS","OPERATIONS",1
2013,"ALABAMA","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2013,"ALABAMA","CATFISH","ALL PRODUCTS","OPERATIONS",140
2013,"ALABAMA","CATFISH","ALL PRODUCTS","DOLLARS",107248343
2013,"ALABAMA","CATFISH","FINGERLINGS & FRY","OPERATIONS",22
2013,"ALABAMA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2013,"ALABAMA","CATFISH","FINGERLINGS & FRY","HEAD",5077369
2013,"ALABAMA","CATFISH","FOODSIZE","OPERATIONS",121
2013,"ALABAMA","CATFISH","FOODSIZE","DOLLARS",106487609
2013,"ALABAMA","CATFISH","FOODSIZE","HEAD",66170153
2013,"ALABAMA","CATFISH","FOODSIZE","LB",115589040
2013,"ALABAMA","CATFISH","FOODSIZE","LB_PER_HEAD",1.7
2013,"ALABAMA","CATFISH","STOCKERS","OPERATIONS",8
2013,"ALABAMA","CATFISH","STOCKERS","DOLLARS",NA
2013,"ALABAMA","CATFISH","STOCKERS","HEAD",NA
2013,"ALABAMA","CATFISH","STOCKERS","LB",NA
2013,"ALABAMA","CATFISH","STOCKERS","LB_PER_HEAD",NA
2013,"ALABAMA","FLOUNDER","ALL PRODUCTS","OPERATIONS",2
2013,"ALABAMA","FLOUNDER","ALL PRODUCTS","DOLLARS",NA
2013,"ALABAMA","TILAPIA","ALL PRODUCTS","OPERATIONS",11
2013,"ALABAMA","TILAPIA","ALL PRODUCTS","DOLLARS",1901861
2013,"ALABAMA","TROUT","ALL PRODUCTS","OPERATIONS",4
2013,"ALABAMA","TROUT","ALL PRODUCTS","DOLLARS",6760
2013,"ALABAMA","TROUT","FOODSIZE","OPERATIONS",4
2013,"ALABAMA","TROUT","FOODSIZE","DOLLARS",6760
2013,"ALABAMA","TROUT","FOODSIZE","HEAD",2416
2013,"ALABAMA","TROUT","FOODSIZE","LB",1960
2013,"ALABAMA","TROUT","FOODSIZE","LB_PER_HEAD",0.8
2013,"ARIZONA","FOOD FISH","ALL PRODUCTS","OPERATIONS",13
2013,"ARIZONA","FOOD FISH","ALL PRODUCTS","DOLLARS",5892000
2013,"ARIZONA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",2
2013,"ARIZONA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2013,"ARIZONA","TILAPIA","ALL PRODUCTS","OPERATIONS",8
2013,"ARIZONA","TILAPIA","ALL PRODUCTS","DOLLARS",4741000
2013,"ARIZONA","TROUT","ALL PRODUCTS","OPERATIONS",5
2013,"ARIZONA","TROUT","ALL PRODUCTS","DOLLARS",NA
2013,"ARIZONA","TROUT","FOODSIZE","OPERATIONS",5
2013,"ARIZONA","TROUT","FOODSIZE","DOLLARS",498500
2013,"ARIZONA","TROUT","FOODSIZE","HEAD",51800
2013,"ARIZONA","TROUT","FOODSIZE","LB",139640
2013,"ARIZONA","TROUT","FOODSIZE","LB_PER_HEAD",2.7
2013,"ARIZONA","TROUT","STOCKERS","OPERATIONS",3
2013,"ARIZONA","TROUT","STOCKERS","DOLLARS",NA
2013,"ARIZONA","TROUT","STOCKERS","HEAD",30000
2013,"ARIZONA","TROUT","STOCKERS","LB",15000
2013,"ARIZONA","TROUT","STOCKERS","LB_PER_HEAD",0.5
2013,"ARKANSAS","FOOD FISH","ALL PRODUCTS","OPERATIONS",55
2013,"ARKANSAS","FOOD FISH","ALL PRODUCTS","DOLLARS",33314567
2013,"ARKANSAS","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",4
2013,"ARKANSAS","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2013,"ARKANSAS","CARP","ALL PRODUCTS","OPERATIONS",3
2013,"ARKANSAS","CARP","ALL PRODUCTS","DOLLARS",NA
2013,"ARKANSAS","GRASS CARP","ALL PRODUCTS","OPERATIONS",3
2013,"ARKANSAS","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2013,"ARKANSAS","CATFISH","ALL PRODUCTS","OPERATIONS",49
2013,"ARKANSAS","CATFISH","ALL PRODUCTS","DOLLARS",28581857
2013,"ARKANSAS","CATFISH","FINGERLINGS & FRY","OPERATIONS",6
2013,"ARKANSAS","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2013,"ARKANSAS","CATFISH","FINGERLINGS & FRY","HEAD",14331760
2013,"ARKANSAS","CATFISH","FOODSIZE","OPERATIONS",44
2013,"ARKANSAS","CATFISH","FOODSIZE","DOLLARS",24915532
2013,"ARKANSAS","CATFISH","FOODSIZE","HEAD",16265818
2013,"ARKANSAS","CATFISH","FOODSIZE","LB",26998986
2013,"ARKANSAS","CATFISH","FOODSIZE","LB_PER_HEAD",1.7
2013,"ARKANSAS","CATFISH","STOCKERS","OPERATIONS",2
2013,"ARKANSAS","CATFISH","STOCKERS","DOLLARS",NA
2013,"ARKANSAS","CATFISH","STOCKERS","HEAD",NA
2013,"ARKANSAS","CATFISH","STOCKERS","LB",NA
2013,"ARKANSAS","CATFISH","STOCKERS","LB_PER_HEAD",NA
2013,"ARKANSAS","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",1
2013,"ARKANSAS","YELLOW PERCH","ALL PRODUCTS","DOLLARS",NA
2013,"ARKANSAS","TILAPIA","ALL PRODUCTS","OPERATIONS",3
2013,"ARKANSAS","TILAPIA","ALL PRODUCTS","DOLLARS",10200
2013,"CALIFORNIA","FOOD FISH","ALL PRODUCTS","OPERATIONS",71
2013,"CALIFORNIA","FOOD FISH","ALL PRODUCTS","DOLLARS",37395153
2013,"CALIFORNIA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",4
2013,"CALIFORNIA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2013,"CALIFORNIA","CARP","ALL PRODUCTS","OPERATIONS",14
2013,"CALIFORNIA","CARP","ALL PRODUCTS","DOLLARS",1388729
2013,"CALIFORNIA","OTHER CARP","ALL PRODUCTS","OPERATIONS",13
2013,"CALIFORNIA","OTHER CARP","ALL PRODUCTS","DOLLARS",NA
2013,"CALIFORNIA","GRASS CARP","ALL PRODUCTS","OPERATIONS",1
2013,"CALIFORNIA","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2013,"CALIFORNIA","CATFISH","ALL PRODUCTS","OPERATIONS",42
2013,"CALIFORNIA","CATFISH","ALL PRODUCTS","DOLLARS",10951225
2013,"CALIFORNIA","CATFISH","BROODSTOCK","OPERATIONS",5
2013,"CALIFORNIA","CATFISH","BROODSTOCK","DOLLARS",NA
2013,"CALIFORNIA","CATFISH","BROODSTOCK","HEAD",NA
2013,"CALIFORNIA","CATFISH","BROODSTOCK","LB",NA
2013,"CALIFORNIA","CATFISH","BROODSTOCK","LB_PER_HEAD",NA
2013,"CALIFORNIA","CATFISH","FINGERLINGS & FRY","OPERATIONS",8
2013,"CALIFORNIA","CATFISH","FINGERLINGS & FRY","DOLLARS",92099
2013,"CALIFORNIA","CATFISH","FINGERLINGS & FRY","HEAD",586000
2013,"CALIFORNIA","CATFISH","FOODSIZE","OPERATIONS",42
2013,"CALIFORNIA","CATFISH","FOODSIZE","DOLLARS",10781526
2013,"CALIFORNIA","CATFISH","FOODSIZE","HEAD",1980355
2013,"CALIFORNIA","CATFISH","FOODSIZE","LB",3581966
2013,"CALIFORNIA","CATFISH","FOODSIZE","LB_PER_HEAD",1.8
2013,"CALIFORNIA","CATFISH","STOCKERS","OPERATIONS",3
2013,"CALIFORNIA","CATFISH","STOCKERS","DOLLARS",NA
2013,"CALIFORNIA","CATFISH","STOCKERS","HEAD",NA
2013,"CALIFORNIA","CATFISH","STOCKERS","LB",NA
2013,"CALIFORNIA","CATFISH","STOCKERS","LB_PER_HEAD",NA
2013,"CALIFORNIA","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2013,"CALIFORNIA","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2013,"CALIFORNIA","STURGEON","ALL PRODUCTS","OPERATIONS",12
2013,"CALIFORNIA","STURGEON","ALL PRODUCTS","DOLLARS",NA
2013,"CALIFORNIA","TILAPIA","ALL PRODUCTS","OPERATIONS",9
2013,"CALIFORNIA","TILAPIA","ALL PRODUCTS","DOLLARS",4755460
2013,"CALIFORNIA","TROUT","ALL PRODUCTS","OPERATIONS",17
2013,"CALIFORNIA","TROUT","ALL PRODUCTS","DOLLARS",6998973
2013,"CALIFORNIA","TROUT","FINGERLINGS & FRY","OPERATIONS",3
2013,"CALIFORNIA","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2013,"CALIFORNIA","TROUT","FINGERLINGS & FRY","HEAD",NA
2013,"CALIFORNIA","TROUT","FOODSIZE","OPERATIONS",12
2013,"CALIFORNIA","TROUT","FOODSIZE","DOLLARS",5678375
2013,"CALIFORNIA","TROUT","FOODSIZE","HEAD",1490500
2013,"CALIFORNIA","TROUT","FOODSIZE","LB",1923142
2013,"CALIFORNIA","TROUT","FOODSIZE","LB_PER_HEAD",1.3
2013,"CALIFORNIA","TROUT","STOCKERS","OPERATIONS",11
2013,"CALIFORNIA","TROUT","STOCKERS","DOLLARS",NA
2013,"CALIFORNIA","TROUT","STOCKERS","HEAD",448700
2013,"CALIFORNIA","TROUT","STOCKERS","LB",239028
2013,"CALIFORNIA","TROUT","STOCKERS","LB_PER_HEAD",0.5
2013,"COLORADO","FOOD FISH","ALL PRODUCTS","OPERATIONS",13
2013,"COLORADO","FOOD FISH","ALL PRODUCTS","DOLLARS",3773673
2013,"COLORADO","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",3
2013,"COLORADO","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2013,"COLORADO","CARP","ALL PRODUCTS","OPERATIONS",3
2013,"COLORADO","CARP","ALL PRODUCTS","DOLLARS",32757
2013,"COLORADO","GRASS CARP","ALL PRODUCTS","OPERATIONS",3
2013,"COLORADO","GRASS CARP","ALL PRODUCTS","DOLLARS",32757
2013,"COLORADO","CATFISH","ALL PRODUCTS","OPERATIONS",3
2013,"COLORADO","CATFISH","ALL PRODUCTS","DOLLARS",NA
2013,"COLORADO","CATFISH","FOODSIZE","OPERATIONS",3
2013,"COLORADO","CATFISH","FOODSIZE","DOLLARS",NA
2013,"COLORADO","CATFISH","FOODSIZE","HEAD",NA
2013,"COLORADO","CATFISH","FOODSIZE","LB",NA
2013,"COLORADO","CATFISH","FOODSIZE","LB_PER_HEAD",NA
2013,"COLORADO","CATFISH","STOCKERS","OPERATIONS",2
2013,"COLORADO","CATFISH","STOCKERS","DOLLARS",NA
2013,"COLORADO","CATFISH","STOCKERS","HEAD",NA
2013,"COLORADO","CATFISH","STOCKERS","LB",NA
2013,"COLORADO","CATFISH","STOCKERS","LB_PER_HEAD",NA
2013,"COLORADO","YELLOW PERCH","ALL PRODUCTS","OPERATIONS",1
2013,"COLORADO","YELLOW PERCH","ALL PRODUCTS","DOLLARS",NA
2013,"COLORADO","TILAPIA","ALL PRODUCTS","OPERATIONS",1
2013,"COLORADO","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2013,"COLORADO","TROUT","ALL PRODUCTS","OPERATIONS",10
2013,"COLORADO","TROUT","ALL PRODUCTS","DOLLARS",NA
2013,"COLORADO","TROUT","FINGERLINGS & FRY","OPERATIONS",3
2013,"COLORADO","TROUT","FINGERLINGS & FRY","DOLLARS",24462
2013,"COLORADO","TROUT","FINGERLINGS & FRY","HEAD",54186
2013,"COLORADO","TROUT","FOODSIZE","OPERATIONS",10
2013,"COLORADO","TROUT","FOODSIZE","DOLLARS",1531269
2013,"COLORADO","TROUT","FOODSIZE","HEAD",245745
2013,"COLORADO","TROUT","FOODSIZE","LB",441267
2013,"COLORADO","TROUT","FOODSIZE","LB_PER_HEAD",1.8
2013,"COLORADO","TROUT","STOCKERS","OPERATIONS",6
2013,"COLORADO","TROUT","STOCKERS","DOLLARS",NA
2013,"COLORADO","TROUT","STOCKERS","HEAD",189692
2013,"COLORADO","TROUT","STOCKERS","LB",92040
2013,"COLORADO","TROUT","STOCKERS","LB_PER_HEAD",0.5
2013,"CONNECTICUT","FOOD FISH","ALL PRODUCTS","OPERATIONS",3
2013,"CONNECTICUT","FOOD FISH","ALL PRODUCTS","DOLLARS",378270
2013,"CONNECTICUT","CARP","ALL PRODUCTS","OPERATIONS",1
2013,"CONNECTICUT","CARP","ALL PRODUCTS","DOLLARS",NA
2013,"CONNECTICUT","GRASS CARP","ALL PRODUCTS","OPERATIONS",1
2013,"CONNECTICUT","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2013,"CONNECTICUT","TROUT","ALL PRODUCTS","OPERATIONS",3
2013,"CONNECTICUT","TROUT","ALL PRODUCTS","DOLLARS",NA
2013,"CONNECTICUT","TROUT","BROODSTOCK","OPERATIONS",1
2013,"CONNECTICUT","TROUT","BROODSTOCK","DOLLARS",NA
2013,"CONNECTICUT","TROUT","BROODSTOCK","HEAD",NA
2013,"CONNECTICUT","TROUT","BROODSTOCK","LB",NA
2013,"CONNECTICUT","TROUT","BROODSTOCK","LB_PER_HEAD",NA
2013,"CONNECTICUT","TROUT","FINGERLINGS & FRY","OPERATIONS",1
2013,"CONNECTICUT","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2013,"CONNECTICUT","TROUT","FINGERLINGS & FRY","HEAD",NA
2013,"CONNECTICUT","TROUT","FOODSIZE","OPERATIONS",3
2013,"CONNECTICUT","TROUT","FOODSIZE","DOLLARS",NA
2013,"CONNECTICUT","TROUT","FOODSIZE","HEAD",66722
2013,"CONNECTICUT","TROUT","FOODSIZE","LB",NA
2013,"CONNECTICUT","TROUT","FOODSIZE","LB_PER_HEAD",NA
2013,"CONNECTICUT","TROUT","STOCKERS","OPERATIONS",3
2013,"CONNECTICUT","TROUT","STOCKERS","DOLLARS",69000
2013,"CONNECTICUT","TROUT","STOCKERS","HEAD",38500
2013,"CONNECTICUT","TROUT","STOCKERS","LB",14065
2013,"CONNECTICUT","TROUT","STOCKERS","LB_PER_HEAD",0.4
2013,"DELAWARE","FOOD FISH","ALL PRODUCTS","OPERATIONS",2
2013,"DELAWARE","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2013,"DELAWARE","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",1
2013,"DELAWARE","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",NA
2013,"DELAWARE","TILAPIA","ALL PRODUCTS","OPERATIONS",1
2013,"DELAWARE","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2013,"FLORIDA","FOOD FISH","ALL PRODUCTS","OPERATIONS",58
2013,"FLORIDA","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2013,"FLORIDA","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",3
2013,"FLORIDA","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",1183762
2013,"FLORIDA","CARP","ALL PRODUCTS","OPERATIONS",2
2013,"FLORIDA","CARP","ALL PRODUCTS","DOLLARS",NA
2013,"FLORIDA","GRASS CARP","ALL PRODUCTS","OPERATIONS",2
2013,"FLORIDA","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2013,"FLORIDA","CATFISH","ALL PRODUCTS","OPERATIONS",14
2013,"FLORIDA","CATFISH","ALL PRODUCTS","DOLLARS",NA
2013,"FLORIDA","CATFISH","FINGERLINGS & FRY","OPERATIONS",3
2013,"FLORIDA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2013,"FLORIDA","CATFISH","FINGERLINGS & FRY","HEAD",205000
2013,"FLORIDA","CATFISH","FOODSIZE","OPERATIONS",12
2013,"FLORIDA","CATFISH","FOODSIZE","DOLLARS",467217
2013,"FLORIDA","CATFISH","FOODSIZE","HEAD",160011
2013,"FLORIDA","CATFISH","FOODSIZE","LB",237761
2013,"FLORIDA","CATFISH","FOODSIZE","LB_PER_HEAD",1.5
2013,"FLORIDA","CATFISH","STOCKERS","OPERATIONS",1
2013,"FLORIDA","CATFISH","STOCKERS","DOLLARS",NA
2013,"FLORIDA","CATFISH","STOCKERS","HEAD",NA
2013,"FLORIDA","CATFISH","STOCKERS","LB",NA
2013,"FLORIDA","CATFISH","STOCKERS","LB_PER_HEAD",NA
2013,"FLORIDA","RED DRUM","ALL PRODUCTS","OPERATIONS",1
2013,"FLORIDA","RED DRUM","ALL PRODUCTS","DOLLARS",NA
2013,"FLORIDA","FLOUNDER","ALL PRODUCTS","OPERATIONS",1
2013,"FLORIDA","FLOUNDER","ALL PRODUCTS","DOLLARS",NA
2013,"FLORIDA","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2013,"FLORIDA","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2013,"FLORIDA","STURGEON","ALL PRODUCTS","OPERATIONS",3
2013,"FLORIDA","STURGEON","ALL PRODUCTS","DOLLARS",25603
2013,"FLORIDA","TILAPIA","ALL PRODUCTS","OPERATIONS",45
2013,"FLORIDA","TILAPIA","ALL PRODUCTS","DOLLARS",3066306
2013,"GEORGIA","FOOD FISH","ALL PRODUCTS","OPERATIONS",45
2013,"GEORGIA","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2013,"GEORGIA","CARP","ALL PRODUCTS","OPERATIONS",7
2013,"GEORGIA","CARP","ALL PRODUCTS","DOLLARS",606257
2013,"GEORGIA","OTHER CARP","ALL PRODUCTS","OPERATIONS",2
2013,"GEORGIA","OTHER CARP","ALL PRODUCTS","DOLLARS",NA
2013,"GEORGIA","GRASS CARP","ALL PRODUCTS","OPERATIONS",5
2013,"GEORGIA","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2013,"GEORGIA","CATFISH","ALL PRODUCTS","OPERATIONS",33
2013,"GEORGIA","CATFISH","ALL PRODUCTS","DOLLARS",1530541
2013,"GEORGIA","CATFISH","FINGERLINGS & FRY","OPERATIONS",15
2013,"GEORGIA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2013,"GEORGIA","CATFISH","FINGERLINGS & FRY","HEAD",NA
2013,"GEORGIA","CATFISH","FOODSIZE","OPERATIONS",21
2013,"GEORGIA","CATFISH","FOODSIZE","DOLLARS",963260
2013,"GEORGIA","CATFISH","FOODSIZE","HEAD",575118
2013,"GEORGIA","CATFISH","FOODSIZE","LB",675304
2013,"GEORGIA","CATFISH","FOODSIZE","LB_PER_HEAD",1.2
2013,"GEORGIA","CATFISH","STOCKERS","OPERATIONS",3
2013,"GEORGIA","CATFISH","STOCKERS","DOLLARS",NA
2013,"GEORGIA","CATFISH","STOCKERS","HEAD",60000
2013,"GEORGIA","CATFISH","STOCKERS","LB",13724
2013,"GEORGIA","CATFISH","STOCKERS","LB_PER_HEAD",0.2
2013,"GEORGIA","STURGEON","ALL PRODUCTS","OPERATIONS",2
2013,"GEORGIA","STURGEON","ALL PRODUCTS","DOLLARS",NA
2013,"GEORGIA","TILAPIA","ALL PRODUCTS","OPERATIONS",3
2013,"GEORGIA","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2013,"GEORGIA","TROUT","ALL PRODUCTS","OPERATIONS",9
2013,"GEORGIA","TROUT","ALL PRODUCTS","DOLLARS",963440
2013,"GEORGIA","TROUT","FINGERLINGS & FRY","OPERATIONS",2
2013,"GEORGIA","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2013,"GEORGIA","TROUT","FINGERLINGS & FRY","HEAD",NA
2013,"GEORGIA","TROUT","FOODSIZE","OPERATIONS",7
2013,"GEORGIA","TROUT","FOODSIZE","DOLLARS",NA
2013,"GEORGIA","TROUT","FOODSIZE","HEAD",199800
2013,"GEORGIA","TROUT","FOODSIZE","LB",242800
2013,"GEORGIA","TROUT","FOODSIZE","LB_PER_HEAD",1.2
2013,"GEORGIA","TROUT","STOCKERS","OPERATIONS",2
2013,"GEORGIA","TROUT","STOCKERS","DOLLARS",NA
2013,"GEORGIA","TROUT","STOCKERS","HEAD",NA
2013,"GEORGIA","TROUT","STOCKERS","LB",NA
2013,"GEORGIA","TROUT","STOCKERS","LB_PER_HEAD",NA
2013,"HAWAII","FOOD FISH","ALL PRODUCTS","OPERATIONS",23
2013,"HAWAII","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2013,"HAWAII","CATFISH","ALL PRODUCTS","OPERATIONS",6
2013,"HAWAII","CATFISH","ALL PRODUCTS","DOLLARS",23917
2013,"HAWAII","CATFISH","FINGERLINGS & FRY","OPERATIONS",2
2013,"HAWAII","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2013,"HAWAII","CATFISH","FINGERLINGS & FRY","HEAD",NA
2013,"HAWAII","CATFISH","FOODSIZE","OPERATIONS",2
2013,"HAWAII","CATFISH","FOODSIZE","DOLLARS",NA
2013,"HAWAII","CATFISH","FOODSIZE","HEAD",NA
2013,"HAWAII","CATFISH","FOODSIZE","LB",NA
2013,"HAWAII","CATFISH","FOODSIZE","LB_PER_HEAD",NA
2013,"HAWAII","CATFISH","STOCKERS","OPERATIONS",2
2013,"HAWAII","CATFISH","STOCKERS","DOLLARS",NA
2013,"HAWAII","CATFISH","STOCKERS","HEAD",NA
2013,"HAWAII","CATFISH","STOCKERS","LB",NA
2013,"HAWAII","CATFISH","STOCKERS","LB_PER_HEAD",NA
2013,"HAWAII","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",4
2013,"HAWAII","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2013,"HAWAII","STURGEON","ALL PRODUCTS","OPERATIONS",1
2013,"HAWAII","STURGEON","ALL PRODUCTS","DOLLARS",NA
2013,"HAWAII","TILAPIA","ALL PRODUCTS","OPERATIONS",16
2013,"HAWAII","TILAPIA","ALL PRODUCTS","DOLLARS",271678
2013,"IDAHO","FOOD FISH","ALL PRODUCTS","OPERATIONS",27
2013,"IDAHO","FOOD FISH","ALL PRODUCTS","DOLLARS",47430774
2013,"IDAHO","CATFISH","ALL PRODUCTS","OPERATIONS",1
2013,"IDAHO","CATFISH","ALL PRODUCTS","DOLLARS",NA
2013,"IDAHO","CATFISH","FOODSIZE","OPERATIONS",1
2013,"IDAHO","CATFISH","FOODSIZE","DOLLARS",NA
2013,"IDAHO","CATFISH","FOODSIZE","HEAD",NA
2013,"IDAHO","CATFISH","FOODSIZE","LB",NA
2013,"IDAHO","CATFISH","FOODSIZE","LB_PER_HEAD",NA
2013,"IDAHO","STURGEON","ALL PRODUCTS","OPERATIONS",3
2013,"IDAHO","STURGEON","ALL PRODUCTS","DOLLARS",NA
2013,"IDAHO","TILAPIA","ALL PRODUCTS","OPERATIONS",4
2013,"IDAHO","TILAPIA","ALL PRODUCTS","DOLLARS",1467067
2013,"IDAHO","TROUT","ALL PRODUCTS","OPERATIONS",24
2013,"IDAHO","TROUT","ALL PRODUCTS","DOLLARS",45175739
2013,"IDAHO","TROUT","EGGS","OPERATIONS",3
2013,"IDAHO","TROUT","EGGS","DOLLARS",NA
2013,"IDAHO","TROUT","EGGS","EGGS",22886000
2013,"IDAHO","TROUT","FINGERLINGS & FRY","OPERATIONS",1
2013,"IDAHO","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2013,"IDAHO","TROUT","FINGERLINGS & FRY","HEAD",NA
2013,"IDAHO","TROUT","FOODSIZE","OPERATIONS",23
2013,"IDAHO","TROUT","FOODSIZE","DOLLARS",44494747
2013,"IDAHO","TROUT","FOODSIZE","HEAD",30137544
2013,"IDAHO","TROUT","FOODSIZE","LB",35797893
2013,"IDAHO","TROUT","FOODSIZE","LB_PER_HEAD",1.2
2013,"IDAHO","TROUT","STOCKERS","OPERATIONS",8
2013,"IDAHO","TROUT","STOCKERS","DOLLARS",327503
2013,"IDAHO","TROUT","STOCKERS","HEAD",271878
2013,"IDAHO","TROUT","STOCKERS","LB",120220
2013,"IDAHO","TROUT","STOCKERS","LB_PER_HEAD",0.4
2013,"ILLINOIS","FOOD FISH","ALL PRODUCTS","OPERATIONS",17
2013,"ILLINOIS","FOOD FISH","ALL PRODUCTS","DOLLARS",976817
2013,"ILLINOIS","HYBRID STRIPED BASS","ALL PRODUCTS","OPERATIONS",5
2013,"ILLINOIS","HYBRID STRIPED BASS","ALL PRODUCTS","DOLLARS",570666
2013,"ILLINOIS","CARP","ALL PRODUCTS","OPERATIONS",2
2013,"ILLINOIS","CARP","ALL PRODUCTS","DOLLARS",NA
2013,"ILLINOIS","GRASS CARP","ALL PRODUCTS","OPERATIONS",2
2013,"ILLINOIS","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2013,"ILLINOIS","CATFISH","ALL PRODUCTS","OPERATIONS",7
2013,"ILLINOIS","CATFISH","ALL PRODUCTS","DOLLARS",261544
2013,"ILLINOIS","CATFISH","FINGERLINGS & FRY","OPERATIONS",2
2013,"ILLINOIS","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
2013,"ILLINOIS","CATFISH","FINGERLINGS & FRY","HEAD",NA
2013,"ILLINOIS","CATFISH","FOODSIZE","OPERATIONS",5
2013,"ILLINOIS","CATFISH","FOODSIZE","DOLLARS",109762
2013,"ILLINOIS","CATFISH","FOODSIZE","HEAD",28243
2013,"ILLINOIS","CATFISH","FOODSIZE","LB",52430
2013,"ILLINOIS","CATFISH","FOODSIZE","LB_PER_HEAD",1.9
2013,"ILLINOIS","CATFISH","STOCKERS","OPERATIONS",4
2013,"ILLINOIS","CATFISH","STOCKERS","DOLLARS",NA
2013,"ILLINOIS","CATFISH","STOCKERS","HEAD",NA
2013,"ILLINOIS","CATFISH","STOCKERS","LB",NA
2013,"ILLINOIS","CATFISH","STOCKERS","LB_PER_HEAD",NA
2013,"ILLINOIS","TILAPIA","ALL PRODUCTS","OPERATIONS",5
2013,"ILLINOIS","TILAPIA","ALL PRODUCTS","DOLLARS",NA
2013,"ILLINOIS","TROUT","ALL PRODUCTS","OPERATIONS",1
2013,"ILLINOIS","TROUT","ALL PRODUCTS","DOLLARS",NA
2013,"ILLINOIS","TROUT","FINGERLINGS & FRY","OPERATIONS",1
2013,"ILLINOIS","TROUT","FINGERLINGS & FRY","DOLLARS",NA
2013,"ILLINOIS","TROUT","FINGERLINGS & FRY","HEAD",NA
2013,"ILLINOIS","TROUT","FOODSIZE","OPERATIONS",1
2013,"ILLINOIS","TROUT","FOODSIZE","DOLLARS",NA
2013,"ILLINOIS","TROUT","FOODSIZE","HEAD",NA
2013,"ILLINOIS","TROUT","FOODSIZE","LB",NA
2013,"ILLINOIS","TROUT","FOODSIZE","LB_PER_HEAD",NA
2013,"ILLINOIS","TROUT","STOCKERS","OPERATIONS",1
2013,"ILLINOIS","TROUT","STOCKERS","DOLLARS",NA
2013,"ILLINOIS","TROUT","STOCKERS","HEAD",NA
2013,"ILLINOIS","TROUT","STOCKERS","LB",NA
2013,"ILLINOIS","TROUT","STOCKERS","LB_PER_HEAD",NA
2013,"INDIANA","FOOD FISH","ALL PRODUCTS","OPERATIONS",4
2013,"INDIANA","FOOD FISH","ALL PRODUCTS","DOLLARS",NA
2013,"INDIANA","CARP","ALL PRODUCTS","OPERATIONS",1
2013,"INDIANA","CARP","ALL PRODUCTS","DOLLARS",NA
2013,"INDIANA","GRASS CARP","ALL PRODUCTS","OPERATIONS",1
2013,"INDIANA","GRASS CARP","ALL PRODUCTS","DOLLARS",NA
2013,"INDIANA","CATFISH","ALL PRODUCTS","OPERATIONS",1
2013,"INDIANA","CATFISH","ALL PRODUCTS","DOLLARS",NA
2013,"INDIANA","CATFISH","FINGERLINGS & FRY","OPERATIONS",1
2013,"INDIANA","CATFISH","FINGERLINGS & FRY","DOLLARS",NA
